Project;Manager;Category;Key;Author;ChangeDate;Field;From;To
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-657;sharadag;2009-06-26T12:06:33.487+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-657;sharadag;2009-06-26T12:06:33.487+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-657;amar_kamat;2009-06-26T17:50:45.769+0000;Release note;;CompletedJobStatusStore was hardcored to persist to hdfs. This patch allows to persist to local fs. 
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-657;amar_kamat;2009-06-26T17:52:37.810+0000;Release note;CompletedJobStatusStore was hardcored to persist to hdfs. This patch allows to persist to local fs. ;CompletedJobStatusStore was hardcored to persist to hdfs. This patch allows to persist to local fs. Just qualify mapred.job.tracker.persist.jobstatus.dir with file://
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-657;amar_kamat;2009-06-29T11:02:05.118+0000;Summary;;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-658;ravidotg;2009-06-24T10:33:23.548+0000;Attachment;;d_better_error_report.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-658;ravidotg;2009-06-25T05:36:35.793+0000;Attachment;;d_better_error_report_v1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-658;ravidotg;2009-06-26T08:52:29.633+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-658;ravidotg;2009-06-26T08:52:29.633+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-658;chris.douglas;2009-06-29T07:04:03.962+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-658;chris.douglas;2009-06-29T07:04:03.962+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-658;tomwhite;2010-08-24T21:14:08.295+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-06-24T11:29:45.326+0000;Assignee;;Giridharan Kesavan
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-06-24T11:37:45.997+0000;Attachment;;MAPREDUCE-659.PATCH
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-06-24T11:39:20.309+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;chris.douglas;2009-06-29T06:08:17.758+0000;Attachment;;659-1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-07-01T06:19:53.299+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-07-01T06:20:15.707+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;amareshwari;2009-07-01T06:36:37.838+0000;Link;;This issue blocks HADOOP-6090
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-07-02T04:51:28.567+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-07-02T04:51:35.241+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-07-02T09:38:28.933+0000;Status;Patch Available;In Progress
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-07-02T09:38:41.962+0000;Status;In Progress;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;amareshwari;2009-07-09T08:09:19.515+0000;Link;This issue blocks HADOOP-6090;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;amareshwari;2009-07-15T11:13:14.857+0000;Priority;Major;Critical
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-07-28T08:30:18.025+0000;Attachment;;MAPREDUCE-659-V2.PATCH
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-08-06T06:43:18.662+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-08-06T06:43:18.662+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;gkesavan;2009-08-06T06:43:18.662+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-659;tomwhite;2010-08-24T21:14:08.718+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-660;owen.omalley;2009-08-26T23:48:31.605+0000;Fix version;0.20.1;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-660;aw;2014-07-23T17:47:35.255+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-660;aw;2014-07-23T17:47:35.255+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-06-25T10:43:35.913+0000;Attachment;;d_ignore_read_failures.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-08-26T11:57:15.589+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-09-08T15:07:06.619+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-09-08T15:08:10.712+0000;Attachment;;d_ignore_read_failures661.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-09-16T05:59:30.095+0000;Attachment;;d_ignore_read_failures661.v1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;chris.douglas;2009-09-18T07:57:25.781+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-09-18T08:14:00.507+0000;Attachment;;MR661.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-09-18T08:14:14.147+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;ravidotg;2009-09-18T08:14:29.598+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;chris.douglas;2009-09-18T23:19:27.445+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;tomwhite;2010-07-02T00:04:28.362+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;aw;2014-07-23T17:59:19.136+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-661;aw;2014-07-23T17:59:19.136+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-663;aw;2014-07-23T18:12:46.735+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-663;aw;2014-07-23T18:12:46.735+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-667;aw;2014-07-23T18:14:32.726+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-667;aw;2014-07-23T18:14:32.726+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-669;shv;2009-06-27T00:33:55.426+0000;Link;;This issue relates to HDFS-450
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-669;tomwhite;2010-07-02T00:05:00.387+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-669;aw;2014-07-23T18:17:11.372+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-669;aw;2014-07-23T18:17:11.372+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T06:29:23.235+0000;Attachment;;671-0.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T06:29:32.786+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T23:38:11.517+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T23:38:11.517+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T23:38:11.517+0000;Assignee;;Chris Douglas
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T23:38:11.517+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T23:38:11.517+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;chris.douglas;2009-06-29T23:38:20.755+0000;Priority;Major;Trivial
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-671;tomwhite;2010-08-24T21:14:10.898+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-28T00:11:04.989+0000;Summary;depends:1 commons:1 cli:1 ivy:1;depends:1 commons:1 cli:1 ivy:1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-28T00:19:35.820+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-28T00:20:14.584+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-28T00:22:39.893+0000;Attachment;;HADOOP-6116.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-28T00:23:14.878+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;chris.douglas;2009-06-29T08:30:09.022+0000;Component;contrib/sqoop;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;chris.douglas;2009-06-29T08:30:09.022+0000;Component;;contrib/sqoop
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;chris.douglas;2009-06-29T08:30:09.022+0000;Version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;chris.douglas;2009-06-29T08:30:09.022+0000;Key;HADOOP-6116;MAPREDUCE-673
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;chris.douglas;2009-06-29T08:30:09.022+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-30T05:37:59.035+0000;Attachment;;MAPREDUCE-673.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-30T05:43:59.530+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-30T05:44:28.436+0000;Version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;kevinweil;2009-06-30T05:44:28.436+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;tomwhite;2009-07-03T10:58:40.082+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;tomwhite;2009-07-03T10:58:40.082+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;tomwhite;2009-07-03T10:58:40.082+0000;Assignee;;Kevin Weil
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;tomwhite;2009-07-03T10:58:40.082+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;tomwhite;2009-07-03T10:58:40.082+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;tomwhite;2010-06-15T22:03:46.287+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-673;chris.douglas;2010-07-02T06:31:37.969+0000;Component;contrib/sqoop;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-01T16:18:27.094+0000;Version;;0.20.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-01T16:18:27.094+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-01T16:22:13.735+0000;Attachment;;vaidya-patch1-06012009.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-01T16:27:51.204+0000;Release note;;hadoop vaidya counter names LOCAL_BYTES_READ and LOCAL_BYTES_WRITTEN  are changed to respectively FILE_BYTES_READ, FILE_BYTES_WRITTEN as per current hadoop counter names.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-01T16:27:51.204+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-08T21:03:19.468+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-08T21:05:00.779+0000;Attachment;;vaidya-patch-06082009.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-08T21:11:37.058+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-09T21:26:32.124+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-09T21:28:25.298+0000;Attachment;;vaidya-patch-06092009.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;vgogate;2009-06-09T21:29:19.494+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;chris.douglas;2009-06-29T09:00:16.863+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;chris.douglas;2009-06-29T09:00:16.863+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;chris.douglas;2009-06-29T09:00:16.863+0000;Version;0.20.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;chris.douglas;2009-06-29T09:00:16.863+0000;Key;HADOOP-5950;MAPREDUCE-676
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;chris.douglas;2009-06-29T09:00:16.863+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;tomwhite;2009-07-07T11:31:34.208+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;tomwhite;2009-07-07T11:31:34.208+0000;Assignee;;Suhas Gogate
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;tomwhite;2009-07-07T11:31:34.208+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;tomwhite;2009-07-07T11:31:34.208+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-676;tomwhite;2010-08-24T21:14:12.543+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;amar_kamat;2009-07-08T06:46:17.796+0000;Attachment;;MAPREDUCE-677-v1.0.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;amar_kamat;2009-07-09T11:01:00.944+0000;Attachment;;MAPREDUCE-677-v1.1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;sharadag;2009-07-10T05:36:59.384+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;sharadag;2009-07-10T05:36:59.384+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;sharadag;2009-07-10T05:36:59.384+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;sharadag;2009-07-10T05:36:59.384+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;amar_kamat;2009-07-10T06:26:09.882+0000;Attachment;;MAPREDUCE-677-v1.1-branch-0.20.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;amar_kamat;2009-07-10T06:30:55.724+0000;Release note;;TestNodeRefresh sometimes timed out. This happened because the test started a MR cluster with 2 trackers and ran a half-waiting-mapper job. Tasks that have id > total-maps/2 wait for a signal. Because of 2 trackers, the tasks got scheduled out of order (locality) and hence the job got stuck. The fix is to start only one tracker and then add a new tracker later.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;jothipn;2009-07-14T06:45:41.253+0000;Status;Resolved;Reopened
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;jothipn;2009-07-14T06:45:41.253+0000;Resolution;Fixed;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;jothipn;2009-07-14T06:46:35.118+0000;Attachment;;TEST-org.apache.hadoop.mapred.TestNodeRefresh.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;amar_kamat;2009-07-14T10:53:57.757+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;amar_kamat;2009-07-14T10:53:57.757+0000;Status;Reopened;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-677;tomwhite;2010-08-24T21:14:12.951+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;kimballa;2009-06-30T02:11:22.661+0000;Attachment;;MAPREDUCE-680.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;kimballa;2009-06-30T02:11:59.977+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;kimballa;2009-07-08T21:47:28.874+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;kimballa;2009-07-08T21:47:44.397+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;johanoskarsson;2009-07-15T16:43:22.912+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;johanoskarsson;2009-07-15T16:43:22.912+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;johanoskarsson;2009-07-15T16:43:22.912+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;johanoskarsson;2009-07-15T16:43:22.912+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;chris.douglas;2010-02-05T01:34:49.779+0000;Component;;contrib/mrunit
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-680;tomwhite;2010-08-24T21:14:13.987+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;sreekanth;2009-07-17T04:19:48.148+0000;Attachment;;mapreduce-682-1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;sreekanth;2009-07-17T09:31:14.486+0000;Attachment;;mapreduce-682-2.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;sreekanth;2009-07-20T06:36:14.455+0000;Assignee;;Sreekanth Ramakrishnan
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;sreekanth;2009-07-20T06:36:14.455+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;yhemanth;2009-07-22T14:49:31.311+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;yhemanth;2009-07-22T14:49:31.311+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;yhemanth;2009-07-22T14:49:31.311+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;yhemanth;2009-07-22T14:49:31.311+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;sreekanth;2009-07-23T06:07:02.559+0000;Attachment;;mapreduce-682-ydist.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;sreekanth;2009-08-28T04:10:15.658+0000;Release note;;Fixes the issue with respect to high ram job reservation not being cleared when the task tracker is black listed.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;yhemanth;2009-08-28T06:00:58.301+0000;Release note;Fixes the issue with respect to high ram job reservation not being cleared when the task tracker is black listed.;Jobtracker was modified to cleanup reservations created on tasktracker nodes to support high RAM jobs, when the nodes are blacklisted.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-682;tomwhite;2010-08-24T21:14:14.405+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;sreekanth;2009-06-30T10:30:07.310+0000;Attachment;;TEST-org.apache.hadoop.mapred.TestJobTrackerRestart.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;amar_kamat;2009-06-30T16:34:08.763+0000;Assignee;;Amar Kamat
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;amar_kamat;2009-06-30T19:37:16.550+0000;Attachment;;MAPREDUCE-683-v1.0.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;amar_kamat;2009-06-30T19:39:23.109+0000;Link;;This issue blocks MAPREDUCE-237
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;amar_kamat;2009-07-01T11:06:33.516+0000;Attachment;;MAPREDUCE-683-v1.2.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;nidaley;2009-07-01T23:53:43.823+0000;Tags;;ygridqa
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;devaraj;2009-07-07T06:28:23.635+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;devaraj;2009-07-07T06:28:23.635+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;devaraj;2009-07-07T06:28:23.635+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;devaraj;2009-07-07T06:28:39.197+0000;Version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;devaraj;2009-07-07T06:28:39.197+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;amar_kamat;2009-07-07T13:43:49.897+0000;Attachment;;MAPREDUCE-683-v1.2-branch-0.20.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;amar_kamat;2009-07-07T14:11:52.016+0000;Attachment;;MAPREDUCE-683-v1.2.1-branch-0.20.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;amar_kamat;2009-07-07T16:31:26.054+0000;Release note;;TestJobTrackerRestart failed because of stale filemanager cache (which was created once per jvm). This patch makes sure that the filemanager is inited upon every JobHistory.init() and hence upon every restart. Note that this wont happen in production as upon a restart the new jobtracker will start in a new jvm and hence a new cache will be created.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;tomwhite;2010-08-24T21:14:14.897+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;gmcdonald;2013-05-02T02:29:25.958+0000;Link;This issue blocks MAPREDUCE-237;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-683;gmcdonald;2013-05-02T02:29:25.972+0000;Link;;This issue is depended upon by MAPREDUCE-237
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-685;kimballa;2009-06-30T21:16:02.041+0000;Attachment;;MAPREDUCE-685.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-685;kimballa;2009-06-30T21:16:11.031+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-685;kimballa;2009-07-01T18:38:05.925+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-685;kimballa;2009-07-01T18:38:15.389+0000;Attachment;;MAPREDUCE-685.patch.2
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-685;kimballa;2009-07-01T18:38:20.671+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-685;kimballa;2009-07-04T00:08:06.628+0000;Status;Patch Available;Open
